Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,60.04999923706055,61.5099983215332,58.7400016784668,59.93000030517578,49.781131744384766,1023200
2015-01-05,59.20000076293945,59.59000015258789,55.869998931884766,57.279998779296875,47.57990264892578,1421500
2015-01-06,56.720001220703125,58.189998626708984,55.529998779296875,57.369998931884766,47.6546516418457,1394500
2015-01-07,58.400001525878906,60.029998779296875,57.18000030517578,58.25,48.385643005371094,1197000
2015-01-08,58.7400016784668,61.33000183105469,57.709999084472656,61.09000015258789,50.74468994140625,1217300
2015-01-09,61.2599983215332,62.38999938964844,60.08000183105469,61.84000015258789,51.367679595947266,858200
2015-01-12,60.66999816894531,61.310001373291016,57.790000915527344,59.470001220703125,49.399024963378906,1168200
2015-01-13,60.040000915527344,61.59000015258789,59.41999816894531,61.2400016784668,50.86928939819336,927900
2015-01-14,61.4900016784668,66.0,61.29999923706055,65.30000305175781,54.24174880981445,2873500
2015-01-15,66.44999694824219,67.30000305175781,63.279998779296875,63.45000076293945,52.705039978027344,2094200
2015-01-16,64.19999694824219,66.72000122070312,64.0,65.62999725341797,54.51586151123047,2162800
2015-01-20,64.3499984741211,65.79000091552734,61.90999984741211,62.810001373291016,52.17341995239258,1837700
2015-01-21,61.970001220703125,68.9000015258789,61.52000045776367,68.54000091552734,56.93305969238281,2502400
2015-01-22,68.94000244140625,69.51000213623047,67.16000366210938,67.9800033569336,56.4679069519043,1611900
2015-01-23,67.55999755859375,69.16999816894531,66.27999877929688,67.0,55.65386199951172,1035200
2015-01-26,67.05000305175781,68.97000122070312,66.16000366210938,68.51000213623047,56.90814971923828,1585300
2015-01-27,67.68000030517578,70.83000183105469,67.52999877929688,68.97000122070312,57.29024887084961,1336600
2015-01-28,68.0999984741211,68.55000305175781,65.33999633789062,66.08000183105469,54.8896598815918,1225500
2015-01-29,66.68000030517578,68.66000366210938,64.20999908447266,68.63999938964844,57.01613998413086,1136500
2015-01-30,67.56999969482422,70.66000366210938,66.73999786376953,68.98999786376953,57.30685806274414,1544700
2015-02-02,69.7300033569336,72.0,68.0,69.73999786376953,57.92985916137695,1456100
2015-02-03,71.33000183105469,72.80999755859375,68.75,69.68000030517578,57.88003158569336,1676800
2015-02-04,68.66999816894531,69.55999755859375,66.5999984741211,67.12999725341797,55.76184844970703,1019400
2015-02-05,68.45999908447266,69.44999694824219,67.27999877929688,69.05999755859375,57.36500549316406,1056800
2015-02-06,69.80999755859375,71.05999755859375,68.97000122070312,70.83000183105469,58.83525848388672,1270600
2015-02-09,71.05000305175781,72.12000274658203,70.08000183105469,70.12999725341797,58.253814697265625,983900
2015-02-10,70.41999816894531,70.44999694824219,67.56999969482422,69.4000015258789,57.647430419921875,1084400
2015-02-11,67.69000244140625,68.87999725341797,65.55000305175781,68.77999877929688,57.132423400878906,1473300
2015-02-12,69.91999816894531,73.4000015258789,69.87000274658203,72.97000122070312,60.61288070678711,1622200
2015-02-13,74.5,75.27999877929688,72.61000061035156,73.45999908447266,61.019901275634766,1238200
2015-02-17,72.69000244140625,74.19000244140625,72.26000213623047,73.56999969482422,61.11127471923828,1456200
2015-02-18,71.3499984741211,75.77999877929688,71.2699966430664,73.80000305175781,61.30232238769531,1725400
2015-02-19,72.2699966430664,76.93000030517578,71.25,75.86000061035156,63.01347732543945,1322800
2015-02-20,76.02999877929688,76.80999755859375,74.37000274658203,75.08999633789062,62.373870849609375,1241700
2015-02-23,73.51000213623047,75.19999694824219,72.36000061035156,74.36000061035156,61.7674674987793,1056400
2015-02-24,75.08000183105469,75.33999633789062,72.87999725341797,74.08000183105469,61.534908294677734,755300
2015-02-25,74.80999755859375,76.05999755859375,73.55000305175781,74.95999908447266,62.26588821411133,1075600
2015-02-26,74.37999725341797,74.58000183105469,72.33000183105469,73.16999816894531,60.779014587402344,856900
2015-02-27,73.73999786376953,73.73999786376953,70.8499984741211,71.20999908447266,59.15092468261719,931300
2015-03-02,70.88999938964844,72.2699966430664,69.73999786376953,70.9800033569336,58.959877014160156,1051300
2015-03-03,71.2300033569336,72.0,70.4800033569336,71.69000244140625,59.54962921142578,1694900
2015-03-04,72.88999938964844,73.56999969482422,71.01000213623047,71.80999755859375,59.64931106567383,1532600
2015-03-05,71.4000015258789,72.25,70.72000122070312,71.18000030517578,59.12599182128906,1059400
2015-03-06,70.18000030517578,71.3499984741211,69.56999969482422,69.86000061035156,58.02954864501953,740700
2015-03-09,69.94999694824219,71.4000015258789,69.4000015258789,69.61000061035156,57.82187271118164,983800
2015-03-10,68.70999908447266,70.19999694824219,68.08000183105469,68.08999633789062,56.55928039550781,859000
2015-03-11,68.31999969482422,70.44000244140625,68.0,70.05000305175781,58.1873664855957,817700
2015-03-12,70.88999938964844,71.48999786376953,69.87999725341797,69.94000244140625,58.09599304199219,738300
2015-03-13,68.94999694824219,69.80999755859375,67.5199966430664,69.68000030517578,57.88003158569336,1105200
2015-03-16,68.98999786376953,70.0,67.79000091552734,70.0,58.14582061767578,662300
2015-03-17,70.38999938964844,71.5,69.5199966430664,70.47000122070312,58.536231994628906,856100
2015-03-18,69.80999755859375,72.80000305175781,69.23999786376953,72.6500015258789,60.34706115722656,1238400
2015-03-19,71.2300033569336,72.26000213623047,70.37999725341797,71.48999786376953,59.38350296020508,669300
2015-03-20,71.9800033569336,72.54000091552734,71.0999984741211,72.33999633789062,60.089561462402344,1595700
2015-03-23,72.41000366210938,73.5,71.52999877929688,71.58000183105469,59.458255767822266,1423000
2015-03-24,71.51000213623047,73.93000030517578,71.36000061035156,73.7699966430664,61.27739715576172,931900
2015-03-25,75.16999816894531,75.68000030517578,73.87000274658203,74.91999816894531,62.232643127441406,867100
2015-03-26,75.94999694824219,78.75,75.94999694824219,76.8499984741211,63.835811614990234,1887200
2015-03-27,75.29000091552734,76.58000183105469,74.73999786376953,75.16999816894531,62.440311431884766,938700
2015-03-30,76.33999633789062,77.81999969482422,75.20999908447266,77.62999725341797,64.48372650146484,1079600
2015-03-31,75.87999725341797,77.44000244140625,75.18000030517578,76.83999633789062,63.827510833740234,992600
2015-04-01,77.5999984741211,79.25,76.47000122070312,77.4000015258789,64.29266357421875,1137500
2015-04-02,76.81999969482422,79.69999694824219,76.66999816894531,78.87999725341797,65.52204895019531,891600
2015-04-06,80.45999908447266,80.63999938964844,78.7699966430664,79.47000122070312,66.01212310791016,941700
2015-04-07,79.0999984741211,81.44999694824219,79.0999984741211,79.95999908447266,66.41913604736328,994200
2015-04-08,80.37999725341797,80.88999938964844,77.80000305175781,78.05999755859375,64.84090423583984,887100
2015-04-09,78.83000183105469,80.83999633789062,78.11000061035156,80.72000122070312,67.0504379272461,1196000
2015-04-10,81.38999938964844,81.66000366210938,80.22000122070312,80.75,67.07535552978516,899600
2015-04-13,81.56999969482422,81.87999725341797,79.30000305175781,79.86000061035156,66.33607482910156,850700
2015-04-14,80.55000305175781,81.23999786376953,79.9800033569336,80.38999938964844,66.77632904052734,1003800
2015-04-15,82.29000091552734,83.0,80.7300033569336,82.41000366210938,68.45426177978516,1431100
2015-04-16,82.0,84.0999984741211,81.5,83.31999969482422,69.21015930175781,1177700
2015-04-17,82.66999816894531,83.5999984741211,81.68000030517578,82.56999969482422,68.58716583251953,798500
