Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,47.06999969482422,47.189998626708984,45.5099983215332,46.290000915527344,34.327640533447266,1877800
2015-01-05,45.77000045776367,45.81999969482422,44.41999816894531,44.63999938964844,33.10404586791992,2590000
2015-01-06,44.66999816894531,44.84000015258789,43.119998931884766,43.29999923706055,32.110328674316406,3956400
2015-01-07,43.79999923706055,43.939998626708984,43.09000015258789,43.720001220703125,32.42178726196289,2066700
2015-01-08,44.2400016784668,44.790000915527344,44.06999969482422,44.63999938964844,33.10404586791992,1726700
2015-01-09,44.54999923706055,44.720001220703125,42.45000076293945,42.650001525878906,31.628297805786133,3423300
2015-01-12,42.599998474121094,42.66999816894531,41.47999954223633,42.2400016784668,31.324251174926758,2712300
2015-01-13,42.65999984741211,43.130001068115234,41.439998626708984,41.790000915527344,30.99054527282715,2865900
2015-01-14,40.9900016784668,41.540000915527344,40.33000183105469,41.40999984741211,30.708744049072266,3341900
2015-01-15,41.459999084472656,41.869998931884766,40.939998626708984,40.959999084472656,30.375036239624023,3956500
2015-01-16,41.720001220703125,44.79999923706055,40.45000076293945,41.470001220703125,30.75323486328125,5340200
2015-01-20,41.52000045776367,41.52000045776367,40.09000015258789,40.40999984741211,29.967159271240234,2840900
2015-01-21,40.380001068115234,41.349998474121094,40.20000076293945,40.79999923706055,30.256383895874023,2131000
2015-01-22,41.220001220703125,42.83000183105469,41.189998626708984,42.709999084472656,31.67279052734375,2959800
2015-01-23,42.400001525878906,42.689998626708984,41.66999816894531,41.869998931884766,31.049869537353516,2062000
2015-01-26,41.810001373291016,42.540000915527344,41.630001068115234,42.47999954223633,31.502225875854492,1509900
2015-01-27,41.7599983215332,42.4900016784668,41.380001068115234,42.31999969482422,31.38357925415039,2501500
2015-01-28,42.349998474121094,42.560001373291016,41.11000061035156,41.13999938964844,30.508516311645508,2712400
2015-01-29,41.310001373291016,42.29999923706055,41.08000183105469,42.2400016784668,31.324251174926758,2454800
2015-01-30,41.540000915527344,42.25,41.2599983215332,41.5,30.77547836303711,2689100
2015-02-02,41.91999816894531,43.099998474121094,41.650001525878906,42.95000076293945,31.850780487060547,2454700
2015-02-03,43.11000061035156,44.060001373291016,43.060001373291016,43.93000030517578,32.5775146484375,2847300
2015-02-04,43.72999954223633,44.029998779296875,43.45000076293945,43.529998779296875,32.2808837890625,1924100
2015-02-05,43.97999954223633,44.81999969482422,43.939998626708984,44.72999954223633,33.1707878112793,2277600
2015-02-06,45.02000045776367,46.560001373291016,45.02000045776367,46.13999938964844,34.21640396118164,2626600
2015-02-09,45.650001525878906,45.72999954223633,44.970001220703125,45.150001525878906,33.48224639892578,2185400
2015-02-10,45.540000915527344,45.619998931884766,44.81999969482422,45.40999984741211,33.675052642822266,1223200
2015-02-11,45.2599983215332,45.38999938964844,44.790000915527344,45.25,33.55640411376953,1413300
2015-02-12,45.529998779296875,46.599998474121094,45.45000076293945,46.52000045776367,34.49821090698242,1759200
2015-02-13,46.59000015258789,47.0,46.22999954223633,46.41999816894531,34.424049377441406,1701200
2015-02-17,46.25,46.630001068115234,45.90999984741211,46.630001068115234,34.57978820800781,2080600
2015-02-18,46.43000030517578,46.560001373291016,45.41999816894531,45.56999969482422,33.79370880126953,2101200
2015-02-19,45.16999816894531,45.560001373291016,44.470001220703125,45.439998626708984,33.69729995727539,1931100
