Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,48.62676239013672,48.76760482788086,47.676055908203125,48.18661880493164,41.324153900146484,1831118
2015-01-05,47.9753532409668,48.01936721801758,46.3204231262207,46.7957763671875,40.13139343261719,2986090
2015-01-06,46.971832275390625,47.112674713134766,45.73063278198242,46.470069885253906,39.852073669433594,2406957
2015-01-07,46.70774459838867,47.5704231262207,46.64612579345703,47.56161880493164,40.78817367553711,1477141
2015-01-08,48.03697204589844,48.52112579345703,47.71126937866211,48.37147903442383,41.482688903808594,2156810
2015-01-09,48.45950698852539,48.6795768737793,46.98063278198242,47.112674713134766,40.40315628051758,1898370
2015-01-12,46.93661880493164,47.007041931152344,45.65140914916992,45.88028335571289,39.34627914428711,2005722
2015-01-13,46.153167724609375,46.734153747558594,44.57746505737305,45.28168869018555,38.832923889160156,2626773
2015-01-14,44.5246467590332,45.6954231262207,42.60563278198242,45.53697204589844,39.051856994628906,7147030
2015-01-15,45.64260482788086,45.88028335571289,44.38380432128906,44.41901397705078,38.09310531616211,2818075
2015-01-16,44.14612579345703,44.762325286865234,43.8996467590332,44.71831130981445,38.34978103637695,1985728
2015-01-20,45.01760482788086,46.46126937866211,44.63908386230469,46.443660736083984,39.82942199707031,5142899
2015-01-21,46.3204231262207,47.53520965576172,46.056339263916016,47.112674713134766,40.40315628051758,3720968
2015-01-22,47.56161880493164,48.6707763671875,47.13028335571289,48.52112579345703,41.61103820800781,2783882
2015-01-23,48.33626937866211,48.6795768737793,47.87852096557617,48.221832275390625,41.35436248779297,2512605
2015-01-26,48.0457763671875,48.38908386230469,47.948944091796875,48.265846252441406,41.39209747314453,1281635
2015-01-27,47.676055908203125,48.591548919677734,47.46479034423828,48.30986022949219,41.42985534667969,1741829
2015-01-28,48.38908386230469,48.58274459838867,46.7957763671875,46.93661880493164,40.25218200683594,1854406
2015-01-29,47.15668869018555,48.32746505737305,46.927818298339844,48.15140914916992,41.29397201538086,1767162
2015-01-30,47.60563278198242,48.08979034423828,47.27112579345703,47.54401397705078,40.773067474365234,2801262
2015-02-02,47.66725540161133,48.95246505737305,47.447181701660156,48.882041931152344,41.92055130004883,1933245
2015-02-03,49.375,50.404930114746094,49.3045768737793,50.20246505737305,43.05292510986328,2104781
2015-02-04,50.18486022949219,50.91549301147461,49.81513977050781,50.56338119506836,43.36244201660156,2244963
2015-02-05,50.63380432128906,51.49647903442383,50.51936721801758,51.3292236328125,44.01920700073242,1886101
2015-02-06,51.54929733276367,52.13028335571289,51.23239517211914,51.54929733276367,44.20794677734375,2618821
2015-02-09,51.117958068847656,51.29401397705078,50.052818298339844,50.176055908203125,43.0302848815918,2445240
2015-02-10,50.87147903442383,51.091548919677734,50.25528335571289,50.96831130981445,43.70970153808594,1425226
2015-02-11,50.93309783935547,51.197181701660156,50.63380432128906,51.073944091796875,43.80029296875,1743987
2015-02-12,52.16549301147461,54.08450698852539,51.822181701660156,54.03168869018555,46.33680725097656,3111958
2015-02-13,53.265846252441406,53.47711181640625,52.33274459838867,52.966548919677734,45.42335510253906,2779565
2015-02-17,53.13380432128906,53.44190216064453,52.94013977050781,53.30986022949219,45.7177734375,2060022
2015-02-18,53.08098602294922,53.18661880493164,52.54401397705078,53.08098602294922,45.52151107788086,1671510
2015-02-19,52.87852096557617,53.38028335571289,52.51760482788086,53.33626937866211,45.74042510986328,1367290
2015-02-20,53.32746505737305,54.02288818359375,52.6496467590332,53.96126937866211,46.276424407958984,1352862
2015-02-23,53.697181701660156,54.10211181640625,53.53873062133789,53.890846252441406,46.21602249145508,1198821
2015-02-24,53.926055908203125,54.04049301147461,53.635562896728516,53.75,46.095237731933594,1156448
2015-02-25,53.8996467590332,54.49823760986328,53.71479034423828,54.39260482788086,46.64632034301758,1491795
2015-02-26,54.278167724609375,54.39260482788086,53.91725540161133,54.181339263916016,46.57645797729492,1577563
2015-02-27,54.06690216064453,54.36619567871094,53.68838119506836,54.10211181640625,46.50836181640625,1546096
2015-03-02,54.20774459838867,55.721832275390625,54.20774459838867,55.466548919677734,47.68128204345703,2668805
2015-03-03,55.16725540161133,55.66020965576172,54.95598602294922,55.431339263916016,47.651023864746094,3008128
2015-03-04,55.431339263916016,55.58979034423828,54.568660736083984,54.72711181640625,47.04562759399414,2887485
2015-03-05,54.81513977050781,55.176055908203125,54.515846252441406,54.612674713134766,46.947261810302734,2151357
2015-03-06,54.43661880493164,54.49823760986328,53.0545768737793,53.39788818359375,45.90297317504883,2458872
2015-03-09,53.38028335571289,53.77640914916992,53.32746505737305,53.45950698852539,45.95594024658203,1521672
2015-03-10,52.94013977050781,53.14260482788086,52.29753494262695,52.29753494262695,44.957069396972656,1715360
2015-03-11,52.16549301147461,52.341548919677734,51.54929733276367,51.60211181640625,44.35926818847656,1999133
2015-03-12,51.81338119506836,52.931339263916016,51.7253532409668,52.887325286865234,45.46407699584961,1720472
2015-03-13,52.62323760986328,52.78168869018555,51.346832275390625,51.760562896728516,44.495460510253906,1534054
2015-03-16,52.14788818359375,52.984153747558594,52.068660736083984,52.9753532409668,45.53975296020508,1819872
2015-03-17,52.5704231262207,52.89612579345703,52.25352096557617,52.31513977050781,44.972198486328125,1396826
2015-03-18,51.84859085083008,53.6795768737793,51.50528335571289,53.42429733276367,45.92568588256836,1878944
2015-03-19,53.0545768737793,53.08979034423828,52.60563278198242,52.94013977050781,45.50947570800781,1281862
2015-03-20,53.18661880493164,53.99647903442383,53.18661880493164,53.221832275390625,45.75163269042969,1822826
2015-03-23,53.221832275390625,53.529930114746094,53.06338119506836,53.283451080322266,45.80461120605469,948674
2015-03-24,53.08979034423828,53.41549301147461,52.79929733276367,52.80809783935547,45.395965576171875,1267776
2015-03-25,52.80809783935547,53.01936721801758,51.9542236328125,51.971832275390625,44.67708969116211,2195774
2015-03-26,51.76936721801758,52.33274459838867,51.69013977050781,52.051055908203125,44.745182037353516,2639496
2015-03-27,52.17429733276367,52.68486022949219,51.89260482788086,52.279930114746094,44.94194030761719,1578018
2015-03-30,52.82570266723633,53.97887420654297,52.75528335571289,53.78520965576172,46.23593521118164,1472029
2015-03-31,53.43309783935547,53.890846252441406,53.221832275390625,53.239437103271484,45.766761779785156,1405914
2015-04-01,53.2746467590332,53.47711181640625,52.37676239013672,52.89612579345703,45.47163772583008,2055933
2015-04-02,53.0457763671875,53.91725540161133,52.81690216064453,53.77640914916992,46.22837829589844,1151336
2015-04-06,53.573944091796875,55.193660736083984,53.35387420654297,54.64788818359375,46.97753143310547,2855109
2015-04-07,54.489437103271484,54.57746505737305,53.58274459838867,53.68838119506836,46.15270233154297,1286747
2015-04-08,53.77640914916992,54.2253532409668,53.54753494262695,54.198944091796875,46.59159469604492,1183258
