Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,78.7300033569336,79.0199966430664,77.38999938964844,78.29000091552734,59.69281005859375,469300
2015-01-05,77.79000091552734,78.0999984741211,76.9000015258789,77.56999969482422,59.143856048583984,592000
2015-01-06,77.55999755859375,77.95999908447266,76.29000091552734,76.86000061035156,58.60252380371094,830000
2015-01-07,77.16999816894531,77.6500015258789,75.94999694824219,76.77999877929688,58.54151153564453,518700
2015-01-08,77.66000366210938,78.94999694824219,77.55999755859375,78.72000122070312,60.020668029785156,1067700
2015-01-09,78.43000030517578,79.12000274658203,78.23999786376953,78.55999755859375,59.8986930847168,519700
2015-01-12,78.5999984741211,79.11000061035156,78.11000061035156,78.86000061035156,60.12742614746094,616900
2015-01-13,79.38999938964844,80.61000061035156,78.30999755859375,78.80999755859375,60.089317321777344,776900
2015-01-14,78.0199966430664,79.29000091552734,77.76000213623047,78.80000305175781,60.08169174194336,751400
2015-01-15,79.19999694824219,80.05000305175781,78.5,79.02999877929688,60.257041931152344,1157300
2015-01-16,78.5999984741211,80.4800033569336,78.52999877929688,80.37000274658203,61.27875900268555,831200
2015-01-20,81.11000061035156,81.6500015258789,80.22000122070312,81.2300033569336,61.93445587158203,693500
2015-01-21,80.86000061035156,82.0999984741211,80.69000244140625,81.87999725341797,62.4300537109375,765100
2015-01-22,81.69999694824219,82.55000305175781,81.06999969482422,82.52999877929688,62.925655364990234,715200
2015-01-23,82.48999786376953,82.62999725341797,79.97000122070312,80.05999755859375,61.04238510131836,912500
2015-01-26,81.91000366210938,82.62000274658203,80.62000274658203,81.55999755859375,62.18607711791992,1385700
2015-01-27,74.01000213623047,77.05000305175781,73.02999877929688,76.33000183105469,58.19843673706055,5057700
2015-01-28,76.91000366210938,79.0999984741211,76.55000305175781,76.58999633789062,58.396644592285156,2019500
2015-01-29,76.20999908447266,76.5,74.87999725341797,76.43000030517578,58.274654388427734,1096800
2015-01-30,75.94000244140625,76.5999984741211,75.31999969482422,75.8499984741211,57.832427978515625,843900
2015-02-02,75.95999908447266,76.5,74.29000091552734,75.33999633789062,57.44356918334961,1105400
2015-02-03,75.5,76.33000183105469,75.4000015258789,75.87000274658203,57.847694396972656,1103300
2015-02-04,75.61000061035156,76.94999694824219,75.47000122070312,76.43000030517578,58.274654388427734,930100
2015-02-05,76.9800033569336,77.69000244140625,76.68000030517578,77.55999755859375,59.13624572753906,992200
2015-02-06,77.52999877929688,77.95999908447266,77.3499984741211,77.7699966430664,59.29636001586914,774600
2015-02-09,77.55999755859375,77.88999938964844,77.16000366210938,77.48999786376953,59.08285140991211,508100
2015-02-10,77.98999786376953,79.08000183105469,77.51000213623047,78.93000030517578,60.18080520629883,592800
2015-02-11,78.83999633789062,79.56999969482422,78.63999938964844,79.20999908447266,60.39427185058594,644000
2015-02-12,80.18000030517578,81.55999755859375,79.30999755859375,81.02999877929688,61.781959533691406,1644900
2015-02-13,81.37999725341797,82.93000030517578,81.29000091552734,82.88999938964844,63.20014190673828,945300
